Fid,track_name,size_bytes,rating_count_tot,rating_count_ver,user_rating,user_rating_ver,ver,cont_rating,prime_genre,sup_devices.num,ipadSc_urls.num,lang.num,vpp_lic,Development_Duration,Label
10.42.0.211-64.71.142.120-47946-443-6,Ninja Kid Run VR: Runner & Racing Games For Free,165612544,15399,613,4.5,4.5,1.2.13,4+,Games,40,5,1,1,1502,0
10.42.0.1-10.42.0.42-53-31462-17,Air Video HD - Now with multitasking and PiP support!,14665728,3610,724,4.5,4.5,2.2.1,4+,Photo & Video,38,5,1,1,362,1
10.42.0.211-52.41.108.104-39066-443-6,"健康献立レシピ提案 オーガニック “Ohganic""",29184000,1,1,4,4,3.8.1,4+,Food & Drink,38,0,1,1,60,1
10.42.0.211-10.42.0.1-28660-53-17,洋码头—正品保证海外买手带你全球购洋货,128899072,41,0,4.5,0,3.6.1,4+,Shopping,37,0,1,1,1030,1
172.217.10.142-10.42.0.151-443-34487-6,"Mister Maker: Let’s Make It! – Design, Draw, Paint, Make and Play",181036032,9,0,4.5,0,6,4+,Entertainment,40,5,1,1,2827,1
172.217.10.238-10.42.0.42-443-45687-6,My Little Pony - A Canterlot Wedding,298639360,273,55,3.5,3.5,1.6.2,4+,Book,39,5,20,1,76,1
10.42.0.151-10.42.0.1-21798-53-17,djay 2,119949312,4511,111,4.5,4.5,2.8.5,4+,Music,24,5,7,1,57,0
157.240.2.20-10.42.0.42-443-37804-6,djay 2 for iPhone,76720128,3431,93,4.5,4,2.8.5,4+,Music,37,0,7,1,192,1
10.42.0.151-10.42.0.1-43294-53-17,School Lunch Food!,87296000,488,5,3.5,4,2,12+,Games,38,5,1,1,427,0
192.229.173.173-10.42.0.151-80-46789-6,WinZip Full Version - The leading zip unzip and cloud file management tool,22989824,150,21,3,3.5,4.7.1,4+,Utilities,38,5,2,1,332,0
10.42.0.211-10.42.0.1-57565-53-17,Rebuild 3: Gangs of Deadsville,105250816,238,12,4.5,4.5,1.6.16,12+,Games,38,5,1,1,192,0
10.42.0.211-10.42.0.1-57165-53-17,Clip Video Download Pro.,31154176,530,526,4,4,1.4,17+,Photo & Video,43,5,28,1,96,1
174.35.73.77-10.42.0.42-80-40089-6,VVebo - 微博客户端,17336320,259,8,4.5,5,2.0.9,4+,Social Networking,38,5,2,1,265,0
192.229.173.136-10.42.0.42-443-40599-6,Burger Shop,25294848,299,18,5,5,1.2,4+,Games,40,0,12,1,796,1
151.101.45.140-10.42.0.211-443-48546-6,Vainglory,1182578688,23779,128,4.5,4,2.5.0,9+,Games,38,5,32,1,96,0
172.217.12.174-10.42.0.151-443-55976-6,Tayasui Sketches Pro,198499328,1761,13,4.5,5,16.2,4+,Productivity,37,5,15,1,128,1
172.217.9.238-10.42.0.151-443-56667-6,Jishokun-Japanese English Dictionary & Translator,225522688,0,0,0,0,2.10.14,12+,Reference,37,4,2,1,336,0
150.138.170.22-10.42.0.211-443-58072-6,Blackbar,3671040,409,46,4,3.5,1.1.3,9+,Games,37,3,2,1,506,1
10.42.0.211-77.234.44.79-56868-443-6,Boom Beach,153955328,241929,2013,4.5,4.5,30.125,9+,Games,38,5,4,1,1596,1
172.217.9.238-10.42.0.211-80-39662-6,LOCARI(ロカリ)-オトナ女子向けライフスタイル情報アプリ,33232896,0,0,0,0,4.3.7,17+,Lifestyle,37,0,19,1,585,0
172.217.10.134-10.42.0.211-443-46738-6,Caveman Feast - 250 Paleo Recipes,97841152,1501,60,5,4.5,3.1,12+,Food & Drink,37,5,1,1,57,1
172.217.11.10-10.42.0.151-443-54824-6,WGT Golf Game by Topgolf,250150912,53285,623,4.5,4.5,1.31.2,17+,Games,40,5,1,1,278,0
10.42.0.211-23.206.173.182-47912-80-6,心霊たんち機 Plus,1978368,0,0,0,0,1.1.0,9+,Entertainment,40,0,2,1,0,0
172.217.12.206-10.42.0.151-443-41418-6,Step Out Of Bed! Smart alarm clock to get awake early with a tricky and awakening steps counter - Best alarm app to wake up on time with alarmy music ringtone,35266560,6696,5031,4,4,1.2.2,4+,Lifestyle,40,0,10,1,57,1
182.22.67.102-10.42.0.42-443-39715-6,High 5 Casino - Real Vegas Slots!,167804928,9930,53,4,4,3.6.2,12+,Games,38,5,1,1,96,1
198.105.244.11-10.42.0.42-80-36995-6,Alice Trapped in Wonderland,363242496,317,12,4.5,4,1.3,4+,Games,37,5,4,1,249,0
10.42.0.211-23.192.76.180-46707-443-6,Fragment's Note2 Side:雫,896147456,0,0,0,0,1.05,4+,Games,43,4,1,1,371,1
220.243.219.55-10.42.0.151-80-46691-6,RoomScan Pro - The app that draws floor plans by itself,12126208,1476,666,4.5,4.5,5.0.2,4+,Utilities,38,3,9,1,914,0
202.77.129.150-10.42.0.42-80-44592-6,Top Hat Lecture,88988672,668,0,3,0,5.19.0,4+,Education,37,5,1,1,96,1
10.42.0.211-106.39.169.66-56649-443-6,Automo Camera,16912384,5,1,4.5,3,2.54,4+,Photo & Video,40,5,2,1,96,0
175.100.207.233-10.42.0.151-443-52786-6,ゲッターズ飯田の占い,34455552,0,0,0,0,2.2.1,12+,Entertainment,38,0,2,1,138,1
10.42.0.1-10.42.0.42-53-52729-17,東京時層地図 for iPad,1995877376,0,0,0,0,1.1.0,4+,Navigation,24,5,2,1,96,0
10.42.0.211-23.203.90.113-45283-443-6,MARVEL Spider-Man Unlimited,906462208,64586,330,4.5,4.5,3.1.0,12+,Games,38,5,15,1,249,0
10.42.0.211-88.212.196.101-34881-443-6,OfficeSuite Pro (Mobile Office),172608512,896,10,4,4.5,5.3.1,4+,Business,37,5,10,1,96,0
10.42.0.211-23.194.141.143-59112-443-6,Skinseed - Skin Creator for Minecraft Skins,46197760,5222,199,4,4.5,5.12,4+,Entertainment,37,5,1,1,80,0
202.77.129.150-10.42.0.42-80-42891-6,Kiosk Photo Transfer by Fujifilm,33662976,58,0,3,0,2.5,4+,Photo & Video,37,0,4,1,473,0
10.42.0.211-106.11.92.1-50888-443-6,Skip-Bo™ Pro - The Classic Family Card Game,93094912,10239,93,4.5,4,3.0.2,4+,Games,38,5,9,1,53,1
10.42.0.211-10.42.0.1-20843-53-17,Dr. Panda's Airport,95670272,352,223,4.5,4.5,1.8,4+,Education,40,5,21,1,48,1
10.42.0.211-123.125.115.164-54411-443-6,VHS Camcorder,16485376,613,38,4,4,1.2.4,4+,Photo & Video,37,4,1,1,78,0
157.240.2.15-10.42.0.151-443-44519-6,KICK: Official Football Card Trader,227790848,2641,22,3.5,4,6.5.14,12+,Sports,37,5,1,1,57,0
10.42.0.151-10.42.0.1-23407-53-17,Candy Blast Mania,240198656,81648,9,4.5,5,1.9.6,4+,Games,38,5,8,1,62,0
10.42.0.211-10.42.0.1-26706-53-17,7 Minute Workout Challenge,102137856,4137,2391,4.5,4.5,1.5,4+,Health & Fitness,40,0,17,1,0,1
203.90.242.126-10.42.0.211-80-40979-6,Photo Quilt - Auto Collage Maker,15210496,599,236,4.5,4.5,1.5.1,4+,Photo & Video,37,0,1,1,65,1
10.42.0.211-69.147.82.61-49720-443-6,本気で英会話！ペラペラ英語　英単語・リスニング・TOEICの学習にも！,112906240,6,0,4,0,11,4+,Education,40,0,4,1,188,1
180.76.171.199-10.42.0.42-80-34883-6,DEVICE 6,851309568,2036,243,4.5,4.5,1.2,12+,Games,38,5,1,1,367,1
10.42.0.211-23.203.49.224-51199-80-6,Colossatron: Massive World Threat,79237120,2817,475,4.5,4.5,1.0.8,12+,Games,38,5,13,1,813,1
172.217.12.195-10.42.0.151-443-50038-6,Rabbids Big Bang,199843840,598,115,4.5,4.5,2.1.5,9+,Games,39,5,10,1,877,0
182.22.24.252-10.42.0.151-443-38601-6,Gods Of Rome,958016512,5526,816,4.5,4.5,1.4.1,12+,Games,37,5,14,1,1827,1
220.181.7.190-10.42.0.211-443-41188-6,Google Home,143726592,9303,101,3.5,2.5,1.23.905,12+,Entertainment,37,5,55,1,848,0
192.229.173.173-10.42.0.151-80-46603-6,Batman: Arkham Origins,910774272,27738,14077,4.5,4.5,1.2.1,9+,Games,39,5,1,1,32998,0
10.42.0.151-10.42.0.1-48384-53-17,Cut the Rope 2,141105152,12376,162,4.5,4.5,1.6.9,4+,Games,40,5,10,1,57,0
10.42.0.211-119.146.74.33-56489-443-6,Talisman,73767936,511,9,4,4,10.5,4+,Games,40,5,6,1,677,1
10.42.0.151-10.42.0.1-60477-53-17,SUBURBIA City Building Board Game,56918016,217,7,4,2.5,1.2.5,4+,Games,38,5,2,1,48,0
172.217.7.195-10.42.0.211-443-39821-6,The Human Body by Tinybop,669071360,1922,51,4,4,3.0.1,4+,Education,38,5,58,1,1017,1
151.101.21.140-10.42.0.211-443-57969-6,My PlayHome Stores,193986560,1582,61,4.5,4.5,3.1.1,4+,Entertainment,43,4,18,1,172,0
10.42.0.211-10.42.0.1-1270-53-17,筆姫 - オシャレなグリーティングカード SNS投稿 自宅印刷もOK,101036032,0,0,0,0,7.3.0,4+,Lifestyle,37,5,2,1,212,1
172.217.9.238-10.42.0.151-443-33261-6,Voice Recorder (FREE),42368000,4640,1192,4.5,4.5,2.1,9+,Utilities,38,4,1,1,79,0
198.134.7.210-10.42.0.211-80-51031-6,Fairway Solitaire Blast,124966912,110062,613,4.5,4.5,2.7.13,4+,Games,38,5,9,1,53,1
10.42.0.151-103.7.30.118-43277-80-6,Runtastic Six Pack Abs Workout & Core Trainer,132628480,4283,106,4.5,4.5,2.6.2,4+,Health & Fitness,37,5,14,1,96,1
172.217.11.46-10.42.0.211-443-58027-6,Cops N Robbers (FPS) - Block Survival Multiplayer,467697664,27122,0,4.5,0,5.3.0,12+,Games,38,5,1,1,848,0
192.229.173.173-10.42.0.151-80-36232-6,Spider Solitaire ∙,62374912,145,57,4.5,4.5,2.2,4+,Games,37,4,14,1,412,1
172.217.10.238-10.42.0.42-443-33510-17,Telegram Messenger,71896064,7573,142,4,4.5,4,4+,Social Networking,40,3,8,1,96,0
10.42.0.211-23.194.142.7-37001-443-6,Sonic & All-Stars Racing Transformed,1117057024,9109,8553,4,4,2,4+,Games,38,5,7,1,106,0
10.42.0.211-66.198.24.224-59005-80-6,UC浏览器HD,59791360,78,2,4,5,3.0.1.776,17+,Utilities,24,5,1,1,96,1
203.130.53.126-10.42.0.211-80-38387-6,buddhify - modern mindfulness for busy lives,285338624,501,12,4.5,4,2.6.9,4+,Health & Fitness,37,4,1,1,1249,1
10.42.0.42-60.217.249.37-58934-80-6,Squaready for Video - Convert Rectangle Movie Clip into Square Shape for Instagram,38898688,778,44,3,2.5,1.5.0,4+,Photo & Video,37,0,2,1,192,0
151.101.1.140-10.42.0.151-443-41498-6,Stop - Fun Categories Word Game,104550400,8516,28,4.5,4,3.2.11,12+,Games,38,5,6,1,1123,1
10.42.0.211-64.71.142.110-46734-80-6,République,3646993408,7078,102,4.5,3.5,5.03,12+,Games,37,1,1,1,595,0
10.42.0.211-74.125.22.138-43952-443-6,Doom and Destiny,164665344,725,461,4.5,4.5,1.8.3,12+,Games,38,5,1,1,1305,1
10.42.0.151-10.42.0.1-15500-53-17,PicLab Studio - Creative Editing & Graphic Design,53941248,20200,94,4.5,4,2.1,4+,Photo & Video,37,5,1,1,878,0
10.42.0.1-10.42.0.42-53-19511-17,Facetune for iPad,72655872,1718,22,4.5,4,2.6.3,4+,Photo & Video,24,5,12,1,106,1
172.217.9.232-10.42.0.211-443-35404-6,IQ Test - Pro Edition,66921472,529,8,4.5,4.5,5.7,4+,Games,37,4,1,1,79,0
209.10.120.26-10.42.0.211-80-39867-6,"Hopster: Kids TV, Nursery Rhymes, Music, Fun Games",265646080,58,0,3.5,0,3.12.4,4+,Education,37,5,2,1,71,0
239.255.255.250-10.42.0.1-1900-38173-17,腾讯欢乐麻将全集,259412992,205,4,3.5,2,6.8.92,12+,Games,43,4,1,1,57,0
10.42.0.211-10.42.0.1-42216-53-17,SlideStory - Create a slideshow movie and a snap video,54693888,220,60,4.5,4.5,1.5.7,4+,Photo & Video,40,0,9,1,40,0
10.42.0.211-10.42.0.1-7955-53-17,Toca Cars,97187840,1238,29,4,4,1.0.5,4+,Education,40,5,18,1,67,0
10.42.0.211-106.39.162.36-49780-80-6,Mimpi,262037504,816,157,4.5,4.5,1.0.4,4+,Games,40,5,1,1,413,1
172.217.11.3-10.42.0.211-443-41494-6,Daniel Tiger’s Day & Night,536041472,314,34,3.5,4,1.0.3,4+,Education,40,5,1,1,172,1
172.217.10.8-10.42.0.211-443-54552-6,Disneynature Explore,440152064,202,202,4,4,1.0.0,4+,Entertainment,38,5,2,1,159,0
172.217.10.74-10.42.0.42-443-43876-6,JD Sports,88594432,18,0,4,0,5.3.1,4+,Shopping,37,5,8,1,130,0
172.217.10.46-10.42.0.151-443-58774-6,ABC Ninja - The Alphabet Slicing Game for Kids,18952192,172,6,4,4.5,3,4+,Education,37,5,1,1,820,0
10.42.0.211-10.42.0.1-20872-53-17,Cascade: Fun Spin and Match Puzzle Game,98864128,60488,538,4.5,5,1.8.6,4+,Games,38,5,7,1,192,1
172.217.6.206-10.42.0.151-443-39091-6,Font Candy+ Typography - Editor Add Text To Photos,101650432,9021,37,4.5,4.5,5,4+,Photo & Video,37,5,9,1,106,1
10.42.0.211-106.39.162.36-49779-80-6,Octagon - A Minimal Arcade Game with Maximum Challenge,30543872,1072,514,4.5,4,3.1,4+,Games,40,5,1,1,57,1
10.42.0.211-23.15.4.11-42295-80-6,AdBlock,19179520,1477,57,4,3.5,2.8.2,4+,Utilities,37,5,11,1,140,1
202.77.129.150-10.42.0.151-80-47521-6,Nowait Guest,86040576,1625,113,3,3,3.1.14,4+,Food & Drink,37,0,1,1,60,1
172.217.12.174-10.42.0.151-443-50523-6,Google Play Music,82697216,10118,231,3.5,3.5,3.26.1007,12+,Music,37,5,32,1,192,0
151.101.1.140-10.42.0.151-443-54104-6,Frozen Free Fall,272471040,50593,3,4.5,5,5.2.1,4+,Games,37,5,9,1,68,1
10.42.0.211-10.42.0.1-41423-53-17,Castle Clash: Brave Squads,312680448,47963,164,4,4,1.8.0,9+,Games,40,5,11,1,126,0
198.11.188.78-10.42.0.211-443-33789-6,Assassin's Creed Pirates,775233536,23895,1660,4.5,4.5,2.9.1,12+,Games,38,5,13,1,192,0
10.42.0.151-10.42.0.1-21418-53-17,Lost Echo,613933056,684,87,4.5,4,1.9.12,12+,Games,40,5,11,1,475,0
172.217.12.131-10.42.0.42-443-39410-6,IXL - Math and English,118697984,3546,62,3,3,3.3.8,4+,Education,24,5,1,1,57,1
172.217.6.202-10.42.0.151-443-58665-6,"Budget- Expense Tracker,Bill Reminder,Debt Manager",141714432,173,0,4.5,0,2.13.1,4+,Finance,38,5,11,1,60,0
10.42.0.211-10.42.0.1-33105-53-17,Capital One for iPad,92510208,21858,389,4.5,4.5,2.8.0,4+,Finance,24,5,1,1,249,1
172.217.10.130-10.42.0.151-443-47871-6,Piano - Play Keyboard Music Games with Magic Tiles,117793792,1636,125,4.5,4.5,1.23,4+,Music,37,5,22,1,189,0
10.42.0.1-10.42.0.42-53-37292-17,Quik – GoPro Video Editor to edit clips with music,211343360,28654,21,4.5,4.5,4.0.1,4+,Photo & Video,37,5,15,1,192,1
209.10.120.26-10.42.0.211-80-59450-6,myCANAL - la TV by CANAL en direct et replay,79643648,118,0,4.5,0,2.2.1,12+,Entertainment,37,4,1,1,57,0
172.217.10.106-10.42.0.151-443-43778-6,ProCamera.,96517120,1525,13,4.5,4.5,10.3,4+,Photo & Video,37,0,10,1,192,1
10.42.0.42-121.12.98.63-52345-80-6,ULTRA4 Offroad Racing,92291072,205,142,3.5,3.5,1.02,4+,Games,40,5,1,1,120,1
10.42.0.211-103.235.46.211-33625-443-6,Ace Fishing: Wild Catch,224596992,65831,30,4.5,4.5,2.5.4,4+,Games,40,5,14,1,192,0
10.42.0.211-64.71.142.96-59470-80-6,Icycle: On Thin Ice,82700288,2347,91,4.5,4.5,2.0.3,4+,Games,38,5,6,1,192,1
10.42.0.1-10.42.0.42-53-9383-17,3D Anatomy,84885504,91,79,4.5,4.5,3,12+,Medical,43,5,1,1,96,0
172.217.9.238-10.42.0.151-443-47086-6,War Commander: Rogue Assault,179770368,3858,63,4.5,3.5,2.15.2,12+,Games,37,5,46,1,1318,0
10.42.0.151-10.42.0.1-32350-53-17,Electric RC Sim,71966720,209,21,4.5,4,1.4,4+,Games,39,4,1,1,267,1
180.149.136.194-10.42.0.211-80-52029-6,Shadow Fight 2,144713728,99206,1876,4.5,4.5,1.9.29,12+,Games,40,5,1,1,106,1
140.205.32.3-10.42.0.42-443-42127-6,Calendars 5 - Daily Planner and Task Manager,76848128,11768,423,4.5,4.5,5.10.5,4+,Productivity,37,5,9,1,96,0
10.42.0.211-31.13.71.36-49297-443-6,Flick Kick Football Legends,109421568,11250,105,4.5,4.5,1.9.83,12+,Games,38,5,12,1,124,1
216.58.219.237-10.42.0.151-443-48431-6,Chatous - Chat with new people,103056384,1609,5,3,5,3.8.10,12+,Social Networking,37,0,11,1,0,0
10.42.0.211-54.230.39.201-40715-443-6,Fitness and Bodybuilding by VGFIT,66485248,364,37,4.5,4.5,5.3.1,4+,Health & Fitness,38,5,15,1,192,1
10.42.0.211-123.125.115.164-47541-443-6,Geometry Dash Lite,69076992,370370,2650,5,4.5,2.11,4+,Games,37,4,1,1,73,0
8.41.222.241-10.42.0.211-443-39623-6,QR Code Reader by Scan,12734464,1452,207,4.5,4,1.7,4+,Utilities,38,3,14,1,77,1
10.42.0.151-10.42.0.1-62692-53-17,Feed Me Oil 2,71624704,296,2,4,4,1.3.6,4+,Games,38,5,10,1,1409,0
10.42.0.211-66.198.178.88-47747-443-6,Race The Sun,151481344,602,106,4.5,4.5,1.02,4+,Games,25,5,1,1,192,0
205.185.216.10-10.42.0.42-80-38542-6,Articulation Test Center Pro,174737408,29,0,4.5,0,2.6,4+,Education,24,5,1,1,366,0
10.42.0.151-74.125.192.188-55142-5228-6,TunesFlow - Music Player with Equalizer,14417920,63,0,4.5,0,2.0.16,4+,Music,37,4,3,1,40,0
10.42.0.42-123.125.115.190-51973-80-6,Deemo,2219819008,15855,270,5,5,3.0.5,4+,Games,38,5,1,1,96,0
10.42.0.1-10.42.0.42-53-31080-17,Pocket Troops,515005440,1005,49,4.5,4.5,1.21.0,12+,Games,38,5,7,1,53,1
209.10.120.26-10.42.0.211-80-47475-6,Pandemic: The Board Game,72974336,1259,415,4.5,4.5,1.2.5,4+,Games,38,5,17,1,336,1
8.0.6.4-8.6.0.1-0-0-0,Panda Pop,263766016,41214,88,4.5,4.5,5.5.101,4+,Games,40,5,1,1,92,0
10.42.0.151-10.42.0.1-59767-53-17,Mindfulness Daily,101669888,1245,693,5,5,1.072,4+,Health & Fitness,38,5,1,1,106,0
203.205.158.63-10.42.0.42-80-48957-6,Magic Tower Touch,15577088,91,61,4.5,4.5,1.0.3,4+,Games,43,0,2,1,192,0
10.42.0.211-10.42.0.1-38637-53-17,Slam Dunk Basketball 2 - Play & Do Good,247033856,2963,6,4.5,4,1.3.4,12+,Games,40,5,1,1,118,1
220.243.235.201-10.42.0.211-80-46742-6,100 PICS Coloring - free color in book game app,269298688,1929,17,5,5,1.96,4+,Games,37,5,1,1,75,1
10.42.0.211-69.147.82.61-34473-443-6,Ever - Capture Your Memories,134952960,12755,122,4.5,5,1.56.0,4+,Productivity,37,5,16,1,159,1
172.217.10.142-10.42.0.151-443-39048-6,Royal Revolt 2 – Defend Your Castle,146573312,25152,153,4.5,5,3.2.0,9+,Games,38,5,17,1,57,1
10.42.0.211-103.235.46.39-57445-80-6,My Boo - Virtual Pet with Mini Games for Kids,105143296,55783,521,4.5,4.5,2.6.1,4+,Games,38,5,5,1,96,1
203.205.158.61-10.42.0.211-80-57793-6,Starfall FREE,94261248,1019,620,3.5,4,1.26.010,4+,Education,43,5,1,1,192,0
172.217.12.168-10.42.0.42-443-58834-6,Jet Car Stunts 2,51465216,1862,9,3.5,4.5,1.0.24,4+,Games,40,5,1,1,482,1
10.42.0.211-10.42.0.1-11019-53-17,Oceanhorn ™,428865536,4336,8,4.5,4.5,3.0.1,9+,Games,37,5,11,1,96,0
10.42.0.211-10.42.0.1-1656-53-17,Bose SoundTouch,54193152,3687,2763,4,4.5,14.80.6,12+,Music,37,4,1,1,96,0
198.105.244.11-10.42.0.151-80-48875-6,Dreii,142579712,148,20,4,4,2.0.0,4+,Games,38,5,1,1,5276,0
10.42.0.211-118.123.114.134-37881-80-6,WordBrain,110595072,391401,82,4.5,4.5,1.21.1,4+,Games,38,5,1,1,318,1
10.42.0.211-108.179.252.22-32771-80-6,GANMA! - 漫画が制限ナシで読み放題のマンガアプリ,73193472,31,1,4.5,5,2.5.2,12+,Book,37,5,1,1,63,0
183.136.237.235-10.42.0.211-80-50857-6,QQ International,103233536,274,0,2,0,4.8.4,4+,Social Networking,38,0,8,1,71,1
183.3.235.80-10.42.0.211-80-46028-6,"DraftKings - Daily Fantasy Golf, Baseball, & More",144820224,20251,53,4.5,5,3.9.0,17+,Sports,37,4,18,1,192,0
172.217.10.42-10.42.0.151-443-56269-6,FOX Sports GO,99644416,13898,336,3,4,3.5.0,12+,Sports,37,4,1,0,80,1
10.42.0.151-10.42.0.1-16668-53-17,Forge of Empires,138510336,15617,11,4.5,4.5,1.102.1,9+,Games,38,5,20,1,302,0
169.45.210.78-10.42.0.151-5222-35756-6,Square Cash - Send Money for Free,90040320,23775,132,4.5,4.5,2.16,4+,Finance,37,0,1,1,72,1
10.42.0.211-69.147.82.61-36729-443-6,Cops N Robbers (Jail Break) - Survival Mini Game,269532160,6013,125,4,3.5,1.5.1,9+,Games,40,5,1,1,74,1
216.58.218.228-10.42.0.42-443-55232-6,Star Chart Infinite,140150784,257,104,4.5,4.5,1.29,4+,Education,38,4,8,1,56,0
172.217.3.110-10.42.0.211-443-47948-6,"Foundations Memory Work Tutorials, Cycle 2",366681088,88,18,3.5,3.5,1.4,4+,Education,37,5,1,1,0,1
222.73.28.96-10.42.0.211-80-49006-6,Cooking Fever,106808320,107797,5073,4.5,4.5,2.3.1,4+,Games,38,5,14,1,80,0
172.217.10.74-10.42.0.42-443-42349-6,PICTLOGICA FINAL FANTASY,357237760,154,0,3.5,0,1.8.3,9+,Games,36,5,1,1,305,0
10.42.0.211-10.42.0.1-34056-53-17,Papa's Freezeria HD,58384384,2535,287,4.5,4.5,1.1.3,4+,Games,24,5,1,1,96,1
172.217.3.110-10.42.0.211-443-54748-6,SafeTrek - Personal Safety,30316544,2227,160,4.5,4.5,2.2.4,4+,Lifestyle,11,0,1,1,48,1
10.42.0.211-66.102.255.50-35690-443-6,Driving test 2017,77581312,5,0,3.5,0,4.8,4+,Education,37,5,4,1,299,0
10.42.0.211-10.42.0.1-4601-53-17,Force Saber of Light,60180480,5424,571,4.5,4.5,2.5.3,4+,Entertainment,37,5,1,1,74,1
172.217.6.206-10.42.0.151-443-55496-6,ZaZa Remote-Universal Remote Control,77565952,83,2,3,5,3.3.0,4+,Utilities,37,5,21,1,512,0
10.42.0.211-52.84.134.65-41295-443-6,Jam League,144881664,4361,150,4.5,4,1.3.4,4+,Games,37,5,1,1,192,1
10.42.0.211-104.97.95.172-36297-80-6,一骑当千OL-万人国战（Legend Of Warrior）,389505024,151,5,4.5,4,2.4.0,9+,Games,40,5,1,1,0,0
10.42.0.42-23.206.125.17-44340-80-6,Fantastical 2 for iPhone - Calendar and Reminders,45045760,5405,95,4.5,4.5,2.8.4,4+,Productivity,37,0,6,1,53,1
184.50.105.35-10.42.0.151-443-40341-6,Toca Mini,533006336,536,71,4,4,1.0.3,4+,Education,40,5,18,1,80,0
10.42.0.211-10.42.0.1-54491-53-17,Swamp Attack,123780096,16968,4969,4.5,4.5,2.1.5,17+,Games,40,5,12,1,106,0
10.42.0.151-10.42.0.1-52052-53-17,QuizUp™,139014144,72989,327,4.5,3.5,3.2.7,12+,Games,37,2,5,1,595,0
172.217.3.99-10.42.0.42-443-49855-6,Epic! - Unlimited Books for Kids,166014976,6676,122,4.5,4,3.01,4+,Education,37,5,7,1,65,0
10.42.0.42-66.231.239.125-60706-443-6,Dominos Pro,54100992,1072,37,4.5,4,2.5,4+,Games,43,1,1,1,212,0
203.130.53.126-10.42.0.211-80-50485-6,FINAL FANTASY VI,698171392,2998,592,4.5,4.5,2.0.4,9+,Games,38,5,12,1,53,1
10.42.0.211-118.178.143.65-50070-80-6,FireChat,15021056,1037,42,3,3.5,8.0.12,12+,Social Networking,37,3,13,1,120,1
172.217.10.238-10.42.0.151-443-54731-6,minimo（ミニモ）/サロン予約,23707648,0,0,0,0,6.2.5,17+,Catalogs,37,0,1,1,57,0
172.217.6.234-10.42.0.211-443-34750-6,DoorDash - Food Delivery,100554752,25947,3,4.5,3.5,3.0.18,4+,Food & Drink,37,0,1,1,80,0
172.217.7.131-10.42.0.151-80-58475-6,Touchgrind Skate 2,168042496,2816,15,4.5,4.5,1.5,4+,Games,37,5,9,1,96,0
172.217.11.42-10.42.0.42-443-54211-6,ダイエット女子が痩せた魔法のアプリ-食事・運動・美容＠DIET,17347584,0,0,0,0,1.14,4+,Health & Fitness,40,0,1,1,424,1
173.194.204.101-10.42.0.211-443-48715-6,Block Fortress: War,451338240,1889,804,4.5,4.5,1.2.4,12+,Games,43,5,1,1,117,1
175.100.207.231-10.42.0.211-80-37027-6,Broken Sword 5 - the Serpent's Curse,1943845888,199,26,4,4.5,1.14,12+,Games,38,5,1,1,57,1
10.42.0.42-36.51.254.232-44151-443-6,Blocky Roads,51849216,3282,3,4.5,4.5,1.2.3,4+,Games,37,5,26,1,282,1
172.217.12.194-10.42.0.211-443-37446-6,Optical Inquisitor 17+,54808576,12099,1922,5,5,1.5,17+,Games,43,5,16,1,428,1
10.42.0.151-10.42.0.1-4172-53-17,comico/人気オリジナル漫画が毎日更新！/コミコ,73945088,62,1,4.5,4,4.4.1,12+,Book,37,5,2,1,192,0
172.217.11.35-10.42.0.151-443-33184-6,G1牧場ステークス,189901824,0,0,0,0,2.02,4+,Games,38,5,1,1,61,1
182.22.67.102-10.42.0.211-443-57060-6,Trial Xtreme 4,936401920,3403,2,4,3,1.97,4+,Games,40,5,1,1,40,0
180.149.136.194-10.42.0.211-443-39349-6,The Occupant,80564224,155,151,4.5,4.5,1.1,9+,Games,39,4,1,1,1314,0
10.42.0.211-10.42.0.1-16576-53-17,Hidden City®: Mystery of Shadows,103477248,37304,198,4.5,4.5,1.13.1301,9+,Games,37,5,11,1,3049,0
10.42.0.151-31.13.71.3-32864-443-6,"Ebates: Cash Back, Coupons & Rebate Shopping App",108079104,12617,99,5,4.5,4.15.0,4+,Shopping,37,5,5,1,1334,1
10.42.0.211-10.42.0.1-53821-53-17,FizzUp – Online Fitness Trainer,124125184,5,0,5,0,1.21.2,4+,Health & Fitness,38,5,2,1,120,0
10.42.0.211-125.39.133.40-45696-80-6,Trivia Crack (No Ads),247385088,77370,2,4.5,4.5,2.4,4+,Games,37,5,26,1,96,1
10.42.0.151-106.39.169.66-44297-80-6,Pitu,102120448,968,4,5,5,4.9.2,4+,Photo & Video,38,0,5,1,96,0
180.163.255.159-10.42.0.211-443-45548-6,"Funny Veggies! Educational games for children and babies: logic, counting, colors, sums. Development for preschoolers, activities for kids (2, 3, 4, 5 year: baby, boy and girl)!",109260800,6,5,3.5,3.5,1.3,4+,Education,43,5,21,1,0,1
239.255.255.250-10.42.0.211-1900-40906-17,Lep's World 3,85154816,11341,582,4.5,4.5,1.8.9,4+,Games,37,5,19,1,106,0
10.42.0.42-121.12.98.62-52195-80-6,"Flipp - Weekly Ads, Shopping List, and Coupons",92380160,6677,78,4.5,4.5,6.0.3,4+,Shopping,37,4,2,1,40,1
